league,season,team,player,nation,pos,age,matches,starts,minutes,nineties,goals,assists,np_goals,pens_scored,pens_taken,GA_p90,np_goals_p90,shots,shots_on_target,shots_p90,shots_on_target_p90,goals_per_shot,fouls,fouls_drawn,offsides,crosses,interceptions,tackles_won,understat_player_id,xG,xA,npxG,key_passes,xGChain,xGBuildup,_ust_goals,_ust_assists,_ust_shots,_ust_minutes,xG_p90,npxG_p90,xA_p90,key_passes_p90,xGChain_p90,xGBuildup_p90,crosses_p90,fouls_drawn_p90,offsides_p90,interceptions_p90,tackles_won_p90,npxG_plus_xA_p90,xG_per_shot,team_goals,team_np_goals,team_minutes,team_possession,team_shots,share_team_goals,share_team_shots,minutes_pct,team_goals_p90,GA_p90_tertile,season_next,target_tertile_next
GER-Bundesliga,1920,Hoffenheim,Robert Skov,DEN,"MF,DF",23.0,31,29,2608,29.0,4,7,4,0,0,0.38,0.14,62.0,19.0,2.14,0.66,0.06,21.0,36.0,2.0,149.0,20.0,28.0,7867.0,5.243510778993368,7.45008450653404,5.243510778993368,55.0,11.267001825384796,4.361553165130317,4.0,7.0,62.0,2620.0,0.18094937504194905,0.18094937504194905,0.25709647453530043,1.8980061349693251,0.3888152470416532,0.15051372118931308,5.141871165644171,1.2423312883435582,0.06901840490797546,0.6901840490797546,0.9662576687116564,0.43804584957724946,0.08457275449989303,52,49,3060,51.6,447,0.07692307692307693,0.13870246085011187,0.8522875816993464,1.5294117647058822,high,2021,mid
GER-Bundesliga,1920,Hoffenheim,Sebastian Rudy,GER,MF,29.0,32,31,2734,30.4,1,3,1,0,0,0.13,0.03,25.0,8.0,0.82,0.26,0.04,28.0,34.0,1.0,85.0,25.0,47.0,90.0,0.9874845840968192,5.194888169877231,0.9874845840968192,53.0,11.82784521766007,7.861621992662549,1.0,3.0,25.0,2744.0,0.03250680781591578,0.03250680781591578,0.17100948620663892,1.7446964155084126,0.3893584746120725,0.2587951643524614,2.7980980248719827,1.1192392099487931,0.03291880029261156,0.822970007315289,1.5471836137527433,0.2035162940225547,0.039499383363872764,52,49,3060,51.6,447,0.019230769230769232,0.05592841163310962,0.8934640522875817,1.5294117647058822,mid,2021,mid
GER-Bundesliga,1920,Hoffenheim,Stefan Posch,AUT,DF,22.0,28,27,2308,25.6,0,0,0,0,0,0.0,0.0,25.0,6.0,0.97,0.23,0.0,40.0,21.0,0.0,10.0,40.0,35.0,5329.0,2.476877106353641,0.6745943129062653,2.476877106353641,5.0,6.492563695646823,5.878595338203013,0.0,0.0,25.0,2327.0,0.09658532910391147,0.09658532910391147,0.026305670780573602,0.1949740034662045,0.25317622729991945,0.22923465356944156,0.389948006932409,0.8188908145580589,0.0,1.559792027729636,1.3648180242634316,0.12289099988448507,0.09907508425414564,52,49,3060,51.6,447,0.0,0.05592841163310962,0.7542483660130719,1.5294117647058822,low,2021,low
GER-Bundesliga,1920,Mainz 05,Aarón Martín,ESP,"DF,MF",22.0,22,21,1792,19.9,0,0,0,0,0,0.0,0.0,9.0,3.0,0.45,0.15,0.0,18.0,12.0,2.0,135.0,32.0,14.0,5133.0,0.2944479025900364,3.2508881706744432,0.2944479025900364,32.0,3.658402419649065,2.195272685959935,0.0,0.0,9.0,1804.0,0.014788120107758524,0.014788120107758524,0.16327005321467628,1.6071428571428572,0.18373672866541063,0.11025365052254138,6.780133928571429,0.6026785714285714,0.10044642857142858,1.6071428571428572,0.703125,0.1780581733224348,0.032716433621115155,42,39,3060,43.2,450,0.0,0.02,0.5856209150326798,1.2352941176470589,low,2021,mid
GER-Bundesliga,1920,Mainz 05,Daniel Brosinski,GER,"DF,MF",31.0,26,16,1709,19.0,2,4,1,1,1,0.32,0.05,23.0,8.0,1.21,0.42,0.04,13.0,9.0,0.0,172.0,16.0,25.0,38.0,2.149533223360777,5.68584299646318,1.3917568363249302,55.0,6.431300319731236,2.965051496401429,2.0,4.0,23.0,1694.0,0.11319952609857808,0.07329322133952237,0.2994299998137427,2.8964306612053834,0.3386875534089007,0.15614665574963643,9.057928613224108,0.4739613809245173,0.0,0.8425980105324752,1.3165593914569924,0.37272322115326506,0.09345796623307726,42,39,3060,43.2,450,0.047619047619047616,0.051111111111111114,0.5584967320261438,1.2352941176470589,high,2021,mid
GER-Bundesliga,1920,Mainz 05,Danny Latza,GER,MF,29.0,23,15,1373,15.3,0,2,0,0,0,0.13,0.0,16.0,3.0,1.05,0.2,0.0,41.0,22.0,0.0,10.0,19.0,18.0,43.0,1.115903390571475,2.0376848094165325,1.115903390571475,20.0,5.260854614898562,3.0986421182751656,0.0,2.0,16.0,1383.0,0.07314734533971795,0.07314734533971795,0.13357001664055929,1.3109978150036417,0.344848445259192,0.2031156523268499,0.6554989075018208,1.4420975965040057,0.0,1.2454479242534595,1.1798980335032774,0.20671736198027724,0.06974396191071719,42,39,3060,43.2,450,0.0,0.035555555555555556,0.44869281045751636,1.2352941176470589,mid,2021,mid
GER-Bundesliga,1920,Mainz 05,Florian Müller,GER,GK,21.0,13,12,1125,12.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,5328.0,0.0,0.0,0.0,0.0,0.5401089023798704,0.5401089023798704,0.0,0.0,0.0,1123.0,0.0,0.0,0.0,0.0,0.04320871219038963,0.04320871219038963,0.0,0.0,0.0,0.16,0.0,0.0,,42,39,3060,43.2,450,0.0,0.0,0.36764705882352944,1.2352941176470589,low,2021,low
GER-Bundesliga,1920,Mainz 05,Jean-Paul Boëtius,SUR,"MF,FW",25.0,28,26,2266,25.2,4,5,4,0,0,0.36,0.16,36.0,12.0,1.43,0.48,0.11,48.0,59.0,0.0,15.0,28.0,32.0,7107.0,3.6848216205835342,2.9675988843664527,3.6848216205835342,36.0,10.244967608712614,4.831557939760387,4.0,5.0,36.0,2272.0,0.146352138505083,0.146352138505083,0.1178657985847223,1.4298323036187115,0.40690515656846216,0.19189771164096858,0.5957634598411298,2.3433362753751106,0.0,1.1120917917034423,1.2709620476610768,0.2642179370898053,0.1023561561273204,42,39,3060,43.2,450,0.09523809523809523,0.08,0.7405228758169935,1.2352941176470589,high,2021,high
GER-Bundesliga,1920,Mainz 05,Jean-Philippe Mateta,FRA,FW,22.0,18,12,1053,11.7,3,1,2,1,1,0.34,0.17,35.0,12.0,2.99,1.03,0.06,9.0,7.0,12.0,5.0,1.0,2.0,5735.0,5.5668420270085335,1.2826550006866455,4.809065014123917,6.0,6.353745108470321,1.86199264228344,3.0,1.0,35.0,1062.0,0.47579846384688324,0.41103119778836894,0.10962863253732014,0.5128205128205129,0.5430551374760958,0.15914467028063592,0.4273504273504274,0.5982905982905983,1.0256410256410258,0.08547008547008547,0.17094017094017094,0.5206598303256891,0.15905262934310097,42,39,3060,43.2,450,0.07142857142857142,0.07777777777777778,0.34411764705882353,1.2352941176470589,high,2021,high
GER-Bundesliga,1920,Mainz 05,Karim Onisiwo,AUT,"FW,MF",27.0,32,16,1728,19.2,4,6,4,0,0,0.52,0.21,41.0,24.0,2.14,1.25,0.1,33.0,53.0,11.0,23.0,6.0,19.0,2631.0,4.738797688856721,3.733342070132494,4.738797688856721,31.0,9.808763418346643,2.011385388672352,4.0,6.0,41.0,1728.0,0.24681237962795421,0.24681237962795421,0.1944448994860674,1.6145833333333335,0.5108730947055544,0.10475965566001832,1.1979166666666667,2.760416666666667,0.5729166666666667,0.3125,0.9895833333333334,0.4412572791140216,0.11558043143552978,42,39,3060,43.2,450,0.09523809523809523,0.09111111111111111,0.5647058823529412,1.2352941176470589,high,2021,mid
GER-Bundesliga,1920,Mainz 05,Leandro Barreiro Martins,LUX,MF,19.0,18,11,938,10.4,0,2,0,0,0,0.19,0.0,8.0,1.0,0.77,0.1,0.0,26.0,23.0,0.0,5.0,9.0,20.0,7109.0,0.4209354035556316,0.2481081001460552,0.4209354035556316,6.0,2.324734006077051,1.7909852247685194,0.0,2.0,8.0,941.0,0.04038825833689429,0.04038825833689429,0.023805681250687598,0.5756929637526652,0.223055501649184,0.17184293201403703,0.47974413646055436,2.20682302771855,0.0,0.8635394456289979,1.9189765458422174,0.06419393958758188,0.05261692544445395,42,39,3060,43.2,450,0.0,0.017777777777777778,0.3065359477124183,1.2352941176470589,mid,2021,mid
GER-Bundesliga,1920,Mainz 05,Moussa Niakhate,SEN,DF,23.0,33,33,2970,33.0,1,2,1,0,0,0.09,0.03,12.0,5.0,0.36,0.15,0.08,57.0,27.0,1.0,8.0,42.0,23.0,5989.0,1.0506179528310895,0.8867622846737504,1.0506179528310895,12.0,5.568259958177805,5.403043571859598,1.0,2.0,12.0,2970.0,0.03183690766154817,0.03183690766154817,0.026871584384053043,0.36363636363636365,0.16873515024781227,0.1637285930866545,0.24242424242424243,0.8181818181818182,0.030303030303030304,1.2727272727272727,0.696969696969697,0.05870849204560121,0.08755149606925745,42,39,3060,43.2,450,0.023809523809523808,0.02666666666666667,0.9705882352941176,1.2352941176470589,low,2021,mid
GER-Bundesliga,1920,Mainz 05,Robin Quaison,SWE,"FW,MF",25.0,32,31,2602,28.9,13,2,12,1,1,0.52,0.42,71.0,28.0,2.46,0.97,0.17,26.0,34.0,17.0,11.0,12.0,16.0,1275.0,11.196697177365422,2.7613996025174856,10.43891722150147,28.0,13.350589018315077,3.494772717356682,13.0,2.0,71.0,2631.0,0.3872800714692114,0.3610693889066611,0.09551343744295684,0.9684857801691007,0.46178055789713945,0.12087991720295979,0.38047655649500384,1.1760184473481936,0.5880092236740968,0.415065334358186,0.5534204458109147,0.456582826349618,0.1576999602445834,42,39,3060,43.2,450,0.30952380952380953,0.15777777777777777,0.8503267973856209,1.2352941176470589,high,2021,high
GER-Bundesliga,1920,Mainz 05,Robin Zentner,GER,GK,24.0,22,22,1935,21.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,449.0,0.0,0.071737602353096,0.0,1.0,1.4442947832867503,1.372557687573135,0.0,0.0,0.0,1937.0,0.0,0.0,0.0033366326675858603,0.046511627906976744,0.06717650154822094,0.06383989244526209,0.0,0.09302325581395349,0.0,0.0,0.046511627906976744,0.0033366326675858603,,42,39,3060,43.2,450,0.0,0.0,0.6323529411764706,1.2352941176470589,low,2021,low
GER-Bundesliga,1920,Schalke 04,Alessandro Schöpf,AUT,MF,25.0,22,15,1432,15.9,0,1,0,0,0,0.06,0.0,15.0,4.0,0.94,0.25,0.0,20.0,18.0,1.0,16.0,24.0,18.0,2638.0,1.295592694543302,1.0775190237909555,1.295592694543302,11.0,4.150787480175495,2.360913016833365,0.0,1.0,15.0,1417.0,0.0814269151598444,0.0814269151598444,0.06772116769635894,0.6913407821229051,0.260873514815499,0.1483814046892478,1.005586592178771,1.1312849162011174,0.06284916201117319,1.5083798882681565,1.1312849162011174,0.14914808285620335,0.0863728463028868,35,33,3060,49.0,383,0.0,0.0391644908616188,0.46797385620915033,1.0294117647058822,low,2021,low
GER-Bundesliga,1920,Schalke 04,Amine Harit,MAR,"MF,FW",22.0,25,24,2102,23.4,6,4,5,1,1,0.43,0.21,29.0,12.0,1.24,0.51,0.17,19.0,69.0,7.0,22.0,7.0,8.0,5717.0,3.072421475313604,3.3410077560693026,2.31464449968189,44.0,9.375250519253314,4.974154824391007,6.0,4.0,29.0,2117.0,0.13154992044634842,0.09910466459151765,0.1430498087755648,1.883920076117983,0.4014141516331105,0.2129752303497577,0.9419600380589915,2.9543292102759278,0.29971455756422455,0.29971455756422455,0.3425309229305424,0.24215447336708246,0.1059455681142622,35,33,3060,49.0,383,0.17142857142857143,0.07571801566579635,0.6869281045751634,1.0294117647058822,high,2021,high
